URL,Type,Status,Priority,Resolution,Affects Version/s,Fix Version/s,Component/s,Estimated Complexity,Assignee,Reporter,Created,Updated,Description,Comments
https://issues.apache.org/jira/browse/CAMEL-18667,Improvement,Open,Minor,Unresolved,None,Future,camel-telegram,Unknown,Unassigned,Sergei Portnov,30/Oct/22 18:09,09/Aug/23 09:04,Current Telegram models are outdated. Need to update this to match the current API documentation .,"Sergei Portnov: Sergei Portnov added a comment - 30/Oct/22 19:35 I'm working on it | Claus Ibsen: Claus Ibsen added a comment - 12/Dec/22 08:32 Are you still working on this? | Sergei Portnov: Sergei Portnov added a comment - 13/Dec/22 12:15 Sorry, I was sick. I'm still working on this"
https://issues.apache.org/jira/browse/CAMEL-19715,Improvement,Open,Minor,Unresolved,None,None,camel-endpointdsl,Unknown,Unassigned,Claus Ibsen,06/Aug/23 07:22,07/Aug/23 04:33,There is only the first alias from camel-mail in endpointdsl (imap). But it also has smtp and pop3 etc. This is an old component that should have been mail:xxx?protocol=imap instead of impa:xxxx smtp:xxxx,Claus Ibsen: Claus Ibsen added a comment - 06/Aug/23 07:23 See more at https://camel.zulipchat.com/#narrow/stream/257298-camel/topic/DSL.20for.20smtp
https://issues.apache.org/jira/browse/CAMEL-19548,Task,Open,Minor,Unresolved,4.0.0,None,"camel-zookeeper-master,tests",Novice,Federico Mariani,Otavio Rodolfo Piske,28/Jun/23 08:44,02/Aug/23 13:30,"We have many tests which use Thread.sleep for synchronization. This is bug prone and can introduce flakiness when running on environments with different capacities. Ideally we should replace these with: Awaitility Java's native syncronization mechanism (Latches, Phasers, Locks, etc) Nothing (i.e.; in some cases the sleep can simply be removed)",
https://issues.apache.org/jira/browse/CAMEL-19678,New Feature,Open,Minor,Unresolved,None,Future,camel-health,Unknown,Unassigned,Claus Ibsen,28/Jul/23 14:42,28/Jul/23 14:42,"It would be good if we can markup every component with the health check ids they provide OOTB. We should see if we can markup this in the source code and have it generated into the json files, then we can have it shown in the docs. And tooling would also better know about which health checks are provided.",
https://issues.apache.org/jira/browse/CAMEL-19167,Improvement,Open,Minor,Unresolved,None,None,None,Unknown,Unassigned,Nicolas Filotto,17/Mar/23 14:17,26/Jul/23 07:49,This component should be redesigned to avoid instantiating a new HttpClient for each request because they are expensive to create. See point #7 https://hc.apache.org/httpcomponents-client-5.2.x/migration-guide/preparation.html,"Claus Ibsen: Claus Ibsen added a comment - 26/Jul/23 07:49 A quick look in the code, then it looks like its OAIPMHHttpClient that creates a new client in its doRequest method, so its not as much we can improve on the Camel side."
https://issues.apache.org/jira/browse/CAMEL-18836,Improvement,Open,Minor,Unresolved,3.20.0,None,camel-azure,Unknown,Unassigned,Andrea Tarocchi,22/Dec/22 13:57,26/Jul/23 05:54,"At the moment there is no reliable way to instruct getChangefeed operation of camel-azure-storage-blob component to resume processing the events from where the previous call finished. Theoretically the changeFeedStartTime and changeFeedEndTime could be used to somehow achieve that, but per the documentation those are not very precise (you can lose event if you don't round them at the hour) and the suggestion is to use the resume cursor mechanism see: https://learn.microsoft.com/en-us/azure/storage/blobs/storage-blob-change-feed-how-to#resume-reading-records-from-a-saved-position",
https://issues.apache.org/jira/browse/CAMEL-18685,Improvement,Open,Minor,Unresolved,None,None,camel-file,Unknown,Unassigned,Otavio Rodolfo Piske,03/Nov/22 17:06,17/Jul/23 13:46,"In the file component, reading a file that contains an unmappable character causes the component to throw UnmappableCharacterException. This happens because, by default, the behavior for handling unmapped characters in the Charset class is to report them . Ideally, we should allow configuring the behavior so that it can either be replaced or ignored. For instance, we can try tweaking the code to use something like (in FileOperations) to ignore errors: Charset.forName(charset).newDecoder().onMalformedInput(CodingErrorAction.IGNORE).charset(); Ignore is just one of the options. We may also want to try to replace them (as Camel did prior to 2.20).",
https://issues.apache.org/jira/browse/CAMEL-16212,New Feature,Open,Minor,Unresolved,None,Future,camel-core,Unknown,Unassigned,Peter Palaga,15/Feb/21 10:59,17/Jul/23 11:41,We currently (mis)use the fact that current model classes have JAXB annotations to discover CSimple expressions in Camel Quarkus - see https://github.com/apache/camel-quarkus/blob/master/extensions/csimple/deployment/src/main/java/org/apache/camel/quarkus/component/csimple/deployment/CSimpleProcessor.java#L337-L347 davsclaus mentioned recently that he would like to remove JAXB from Camel Core. It would be nice if Camel provided an API for route introspection at build time before JAXB is removed.,
https://issues.apache.org/jira/browse/CAMEL-18721,New Feature,Open,Minor,Unresolved,3.19.0,None,camel-jbang,Unknown,Tadayoshi Sato,Tadayoshi Sato,14/Nov/22 05:30,17/Jul/23 10:38,"Similarly to CAMEL-18716 , we can provide positional parameter completion for integration names and pids with camel top and camel stop : $ camel top context [TAB] $ camel stop [TAB] But implementing this should be a bit trickier as the completion script needs to call back camel ps to get completion candidates. We can embed the completion by using Picocli's @Parameters completionCandidates attribute.","Claus Ibsen: Claus Ibsen added a comment - 08/Mar/23 14:13 Yeah the completion is not dynamic | Claus Ibsen: Claus Ibsen added a comment - 08/Mar/23 14:21 https://github.com/remkop/picocli/issues/506 | Claus Ibsen: Claus Ibsen added a comment - 08/Mar/23 14:24 We can possible have camel-jbang keep a special file up to date with current running camel integration names. Then if we can get the completion script to load from the file instead of hardcoded values? ~/.camel/names Then names is a text file with the current running names. When a camel is stopped, then we need to update the file, in camel-kamelet-main/camel-cli-connector. | Claus Ibsen: Claus Ibsen added a comment - 08/Mar/23 14:25 tadayosi not sure if you have ideas for custom completion script in bash/zsh where we read the names"
https://issues.apache.org/jira/browse/CAMEL-18867,New Feature,Open,Minor,Unresolved,None,None,camel-jbang,Unknown,Unassigned,Claus Ibsen,08/Jan/23 12:14,17/Jul/23 10:28,"We have --watch that will keep watching and output in full screen mode. We can have a --listen that will not do a full screen, but only output new changes like kuberntetes cli can do, such as when you see pod activity. This requires to detect ""what is changed"" and then only output changes, such as if you do camel get event, camel get health, camel get event etc.",Mrinal: Mrinal added a comment - 02/May/23 02:02 Can I help with this? | Claus Ibsen: Claus Ibsen added a comment - 02/May/23 04:14 Yes sure anyone is welcome to help. The code are in dsl/camel-jbang
https://issues.apache.org/jira/browse/CAMEL-19172,Wish,Open,Minor,Unresolved,None,None,camel-jbang,Unknown,Unassigned,Ramesh Venkitaswaran,20/Mar/23 11:17,16/Jul/23 11:59,"Currently, when using Camel Jbang and avro, these errors are emitted in the logs. WARN 2098 — [XXXXXX]] fka.clients.consumer.ConsumerConfig : The configuration 'specific.avro.reader' was supplied but isn't a known config WARN 2098 --- [XXXXX]]fka.clients.consumer.ConsumerConfig : The configuration 'basic.auth.user.info' was supplied but isn't a known config Please provide an example in https://github.com/apache/camel-kamelets-examples on how to use Avro with a schema registry. The error above was produced when trying to use it with Confluent's schema registry.",
https://issues.apache.org/jira/browse/CAMEL-19551,Task,Open,Minor,Unresolved,4.0.0,None,"camel-jpa,tests",Novice,Unassigned,Otavio Rodolfo Piske,28/Jun/23 08:52,28/Jun/23 08:52,"Some tests do not have assertions and that prevents us from fully understanding what is a test failure and what is an error. In many cases, these are tests that were originally written with older versions of JUnit in mind (i.e: equal or older than v4), so they lack modernization. We should ensure every test has an assertion. The assertion does not, necessarily, needs to be visible (i.e.: it can be called in a separate method). When asserting that a piece of code does not throw an error, we should use JUnit's 5 assertDoesNotThrow (either the linked method or one of the others with different signatures).",
https://issues.apache.org/jira/browse/CAMEL-19549,Task,Open,Minor,Unresolved,4.0.0,None,"camel-core,tests",Moderate,Unassigned,Otavio Rodolfo Piske,28/Jun/23 08:44,28/Jun/23 08:45,"We have many tests which use Thread.sleep for synchronization. This is bug prone and can introduce flakiness when running on environments with different capacities. Ideally we should replace these with: Awaitility Java's native syncronization mechanism (Latches, Phasers, Locks, etc) Nothing (i.e.; in some cases the sleep can simply be removed)",
https://issues.apache.org/jira/browse/CAMEL-19514,Task,Open,Minor,Unresolved,4.0.0,None,"camel-aws2,(1)tests",Novice,Unassigned,Otavio Rodolfo Piske,28/Jun/23 08:16,28/Jun/23 08:44,"We have many tests which use Thread.sleep for synchronization. This is bug prone and can introduce flakiness when running on environments with different capacities. Ideally we should replace these with: Awaitility Java's native syncronization mechanism (Latches, Phasers, Locks, etc) Nothing (i.e.; in some cases the sleep can simply be removed)",
https://issues.apache.org/jira/browse/CAMEL-19545,Task,Open,Minor,Unresolved,4.0.0,None,"camel-stream,(1)tests",Novice,Unassigned,Otavio Rodolfo Piske,28/Jun/23 08:42,28/Jun/23 08:42,"We have many tests which use Thread.sleep for synchronization. This is bug prone and can introduce flakiness when running on environments with different capacities. Ideally we should replace these with: Awaitility Java's native syncronization mechanism (Latches, Phasers, Locks, etc) Nothing (i.e.; in some cases the sleep can simply be removed)",
